,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data,Aldi 46,Aldi 48,Aldi Inc 40,Aldi Inc 41,Aldi Inc 42,Aldi Inc 43,Aldi Inc 75,Bakers Supermarket 300,Bakers Supermarket 301,Bakers Supermarket 302,Bakers Supermarket 311,Bakers Supermarket 315,Bakers Supermarket 316,Bakers Supermarket 318,Bakers Supermarket 319,Bakers Supermarket 320,Bakers Supermarket 321,Benson Farmers Market Inc,Family Fare 774,Family Fare 776,Family Fare 779,Family Fare 780,Family Fare 784,Family Fare 785,Family Fare 788,Family Fare 795,Family Fare 797,Family Fare 799,Family Fare 800,Family Fare 811,Fareway Stores Inc 043,Fareway Stores Inc 049,Fareway Stores Inc 132,Fresh Thyme Farmers Market 903GHK,Fresh Thyme Farmers Market 904LAK,Fresh Thyme Farmers Market 905MIL,Huffman Produce,Hy-Vee 11 1478,Hy-Vee Food Store 1465,Hy-Vee Food Store 1466,Hy-Vee Food Store 1467,Hy-Vee Food Store 1469,Hy-Vee Food Store 1470,Hy-Vee Food Store 1471,Hy-Vee Food Store 1472,Hy-Vee Food Store 1474,Hy-Vee Food Store 1514,Hy-Vee Food Store 1535,Mary's Fruit & Vegetables,Nelson Produce,Omaha Farmers Market,Target 0532,Target Stores T- 0530,Target Stores T- 1537,Target Stores T- 1777,Target Stores T- 2010,Target Stores T- 2125,Target Stores T- 2326,Target Stores T- 2383,Trader Joe's 719,Vitamin Cottage Natural Food Market 1,Vitamin Cottage Natural Food Market 2,Walmart Neighborhood Market 3152,Walmart Neighborhood Market 3153,Walmart Neighborhood Market 3154,Walmart Neighborhood Market 3172,Walmart Neighborhood Market 3173,Walmart Neighborhood Market 4138,Walmart NEIGHBORHOOD MARKET 4139,Walmart SC 1637,Walmart SC 1671,Walmart SC 2847,Walmart SC 3267,Walmart SC 4358,Walmart SC 4600,Walmart SC 5141,Walmart SC 5361,Walmart SuperCenter 3151,Whole Foods Market,Wohlners Midtown Grocery And Deli LLC,Min Distance
200,412,31,55,7512,1,3.11E+11,Block Group 1,G5030,S,5027039,28501,41.277319,-96.2229321,0.095568758,0.000543331,15000US310550075121,2.218084179,10.47777666,16.64401572,14.41144234,5.990669779,13.92940981,8.876777507,16.23811416,10.43783395,6.971659894,9.132553514,5.445277493,14.16902901,18.04501106,12.4084889,3.447967176,3.61676169,11.90635717,8.828697161,13.21625209,12.53662327,8.841996283,5.214792989,7.368149646,18.64381295,14.17333345,12.5847936,11.68196538,14.66226399,3.650279464,6.450005606,12.37710969,8.854112178,4.042906786,3.388299393,6.076531191,16.21011138,2.474189119,12.19087409,6.753114862,7.533250661,9.405894716,9.659693456,5.419240681,5.14590165,3.449015697,14.15709509,9.659713177,15.29091287,7.694941793,15.25688346,12.14226958,5.608084414,16.24071699,3.326521198,10.7252506,10.36636539,2.415218046,7.362835441,8.008245141,3.515677508,9.794780997,8.847499736,6.36225466,18.27247929,12.80467385,10.95463033,5.527614267,12.62014454,8.538387292,12.62497953,17.08316583,3.319370042,10.571523,9.833484022,2.446644904,7.208839651,12.10665008,8.032585268,13.64841535,2.218084179
201,413,31,55,7316,1,3.11E+11,Block Group 1,G5030,S,1397249,76084,41.3159588,-96.145651,0.066703311,0.000158434,15000US310550073161,2.640474112,7.708098733,15.07273879,11.99857014,5.674255574,9.854955042,5.128331234,15.19547529,6.436611598,6.105419226,4.849058435,2.110993448,9.771596347,16.35459289,9.408046646,5.939293282,3.656707758,7.9148778,8.271162098,11.62656575,10.1132097,5.30952244,5.669121203,3.921761443,17.09377405,9.764015402,9.20513814,11.05647634,11.83865493,7.753685064,8.923465452,11.51142499,5.218165065,1.725828281,6.036388996,5.801665179,15.14936053,5.182438276,9.4506665,8.050858156,3.305937407,7.483270418,6.673750892,3.677138258,8.007849975,1.977623981,13.89449191,8.751108616,12.30451416,7.300416959,11.93673238,11.70904319,2.156683114,15.19337187,6.172067608,6.312529445,7.387381788,2.478363502,7.325426357,5.969890751,6.208081989,6.90404711,5.389380166,8.67594837,17.29654932,10.71232267,10.61119185,2.195132976,9.320484587,4.107618186,11.70609419,15.46854447,6.327978864,8.013168381,12.05569398,2.426300091,7.309716343,8.074913064,5.482698918,10.33792098,1.725828281
202,414,31,55,7511,1,3.11E+11,Block Group 1,G5030,S,6703951,8090,41.2984917,-96.2085918,0.131809765,0.000721601,15000US310550075111,1.361239892,10.10818926,16.7889558,14.23561987,6.255063582,13.07862923,8.103006053,16.55730308,9.588961355,7.118073019,8.139643933,4.621377897,13.15298174,18.16088644,11.98875059,4.49268074,3.654850922,11.07843293,9.166799363,13.31371283,12.33128307,8.149887265,5.681910101,6.654410913,18.81273599,13.15053165,12.02068083,12.0737272,14.33710785,5.232052225,7.666359524,12.70325472,8.123117698,3.228473505,4.487613453,6.362438129,16.52301706,3.470293817,11.86479178,7.612968145,6.53406683,9.304561029,9.191627013,5.124135776,6.432759683,2.692186798,14.7049978,9.908891233,14.90963591,8.040270753,14.74337108,12.60500286,4.766297673,16.55837305,4.495420095,9.684020527,9.91794134,1.559464612,7.811228333,7.812948991,4.64455844,9.364777372,8.18339546,7.527498411,18.63173181,12.7213739,11.42261414,4.714461366,12.08807339,7.467252803,12.93790206,17.21721054,4.54876814,10.28006086,11.05353588,1.537325285,7.695619939,11.26240202,7.662516296,13.12391689,1.361239892
203,415,31,55,7470,1,3.11E+11,Block Group 1,G5030,S,998434,842,41.3027584,-96.1469107,0.047114313,0.000107436,15000US310550074701,2.100465523,7.28257407,14.48090883,11.54396837,4.806839098,9.876232543,4.956808767,14.52344661,6.395849072,5.299953528,4.926891393,1.577130797,9.946891971,15.7896662,9.067731591,5.071378681,2.746050728,7.886586895,7.475421765,11.01254834,9.642010914,5.059693819,4.762797684,3.589601669,16.50870277,9.945823758,8.971330158,10.30112081,11.47716417,6.994276174,8.018881352,10.78979943,5.004560792,0.812726259,5.176166165,4.934130958,14.47963759,4.362989647,9.044437582,7.140368657,3.321145936,6.86906851,6.284355853,2.881621631,7.12621427,1.122049188,13.11906418,8.003332303,11.98766158,6.472687031,11.70889077,10.93744921,1.683784387,14.52199494,5.322165531,6.479949705,7.010834284,1.902622785,6.468301232,5.338246992,5.346172348,6.493805149,5.115136658,7.768200729,16.62525609,10.17957341,9.820616264,1.673042726,9.063663345,4.267311479,10.99313574,14.88615655,5.486246123,7.541989971,11.14196839,1.871373055,6.442592113,8.065154821,4.945764246,10.09452959,0.812726259
204,416,31,55,7511,3,3.11E+11,Block Group 3,G5030,S,2590552,645,41.283814,-96.1884407,0.06762505,0.000278514,15000US310550075113,0.544592564,8.818288509,15.35373689,12.87712622,4.799108545,12.09970678,7.05511901,15.10366163,8.604902165,5.670145185,7.287642241,3.604389746,12.3240595,16.73132888,10.72757924,3.33138256,2.201743448,10.07888223,7.710818893,11.88347187,10.97984287,7.041026252,4.242839774,5.555808954,17.37499774,12.32836865,10.83810745,10.61780427,13.03639045,4.680043848,6.527861306,11.24827515,7.042534359,2.198090801,3.367055907,4.906474854,15.06971348,2.365462541,10.55996762,6.263673831,5.689242201,7.912179284,7.94762167,3.772452294,5.386353371,1.604268842,13.25625852,8.456395464,13.63499435,6.584462649,13.53605454,11.15108319,3.766079792,15.10481428,3.430715792,8.881413832,8.666005354,0.6632721,6.361055717,6.44412508,3.537109236,8.101653602,7.055030445,6.351550288,17.17670773,11.33169205,9.969630225,3.688184526,10.88693831,6.699241622,11.48352483,15.78400173,3.534275987,8.956646789,9.877783102,0.722810438,6.249707432,10.27644275,6.363169454,11.92033842,0.544592564
205,417,31,55,7512,2,3.11E+11,Block Group 2,G5030,S,5088730,15928,41.2842877,-96.2074164,0.109111076,0.000548607,15000US310550075122,1.287763577,9.782491107,16.19692146,13.80698693,5.572549295,13.07581061,8.03587903,15.88334805,9.579689576,6.497798982,8.236928943,4.574508236,13.27450751,17.58461294,11.69799919,3.534239,3.042456484,11.05652831,8.468389923,12.73977945,11.91561712,8.025632698,4.90710677,6.539309355,18.21123522,13.27735121,11.82060213,11.36051064,13.99383669,4.306813316,6.692894455,12.02017412,8.025802564,3.160065461,3.520569037,5.671097485,15.85185146,2.509725064,11.51761072,6.715147697,6.632644042,8.822874177,8.923571949,4.724897908,5.451735726,2.569436031,13.93181237,9.253401609,14.60044457,7.33360843,14.51515491,11.8628785,4.734070835,15.88510903,3.519929195,9.822144572,9.639861669,1.490698925,7.059582194,7.376553282,3.67434997,9.073608058,8.040060937,6.560741643,17.94210349,12.23955997,10.67574875,4.6601653,11.86757319,7.626470815,12.26121717,16.6309942,3.568516901,9.908587339,10.08271421,1.51699794,6.927761113,11.25257341,7.327787761,12.90036093,1.287763577
206,418,31,55,7461,1,3.11E+11,Block Group 1,G5030,S,1095480,12,41.2011888,-96.170195,0.04966549,0.0001176,15000US310550074611,6.248022472,8.36968952,12.12988012,11.03748056,3.475348383,13.10727544,8.67371235,11.28989238,10.14802725,4.218408061,9.701627333,6.810720895,14.0168311,13.54654632,10.13342341,2.520624482,4.370277095,11.26786338,4.619497566,9.081652325,9.479743702,8.345255977,2.731278559,7.45387522,13.98172204,14.05018217,10.81840361,6.831696882,11.7732402,3.669638246,0.979722773,7.645671965,8.498039134,6.314512732,2.549546918,3.413182758,11.27842239,3.54489008,9.610295055,1.346721537,8.576199338,6.592441182,8.108526363,5.218728418,1.30187743,6.089819793,8.772854238,5.554689571,12.53886941,3.842496798,12.98441931,7.062057751,6.937123682,11.29613216,2.600937104,11.15996393,8.572116087,6.232105799,3.26989855,5.999957182,2.412636107,8.069055119,8.245669482,0.67230714,13.16302162,9.297306275,5.966272653,6.814397313,10.72841874,9.563821683,7.908790825,12.57767945,2.629412817,8.159488678,4.104304509,6.307112623,3.042665625,11.50221118,6.641328966,11.59078422,0.67230714
207,419,31,55,7514,2,3.11E+11,Block Group 2,G5030,S,2590973,0,41.2411867,-96.2058547,0.067460926,0.000278307,15000US310550075142,3.620718282,9.476916068,14.75552714,12.98614875,4.390507858,13.61068712,8.645710883,14.15326016,10.24715149,5.433972857,9.281404047,5.688109043,14.15773326,16.17514688,11.40708297,1.079255402,3.026820518,11.61284161,6.891417505,11.44572577,11.2039527,8.471872062,3.420036924,7.162815869,16.70451014,14.17528942,11.81053114,9.587034124,13.45061277,1.811161486,3.802513682,10.34301567,8.550149678,4.593703031,0.937092678,4.431923494,14.13247596,0.906110808,11.05117799,4.304794855,7.814293785,8.051536563,8.861067816,4.809758886,2.505119332,4.118802161,11.86052322,7.801180194,14.15047951,5.811940273,14.32509401,9.959700868,5.852367013,14.15751608,0.775020693,10.8820622,9.49678857,3.697571366,5.363863095,6.894768213,0.992274373,8.926643269,8.429091676,3.72170959,16.12565994,11.28862773,8.790477776,5.738264716,11.79199219,8.875102048,10.601262,15.2023925,0.696941197,9.444315535,7.187156864,3.768203075,5.169665536,11.83510179,7.193647335,12.77562207,0.696941197
208,424,31,55,7315,1,3.11E+11,Block Group 1,G5030,S,9413651,523988,41.3257172,-96.1272997,0.146490755,0.001068737,15000US310550073151,3.80298452,7.395174288,14.93704591,11.67417348,6.216090196,9.003546051,4.566104968,15.19814423,5.689422082,6.474337064,4.024435535,2.339780982,8.792278008,16.16991079,8.956104333,6.938592961,4.538815718,7.130095166,8.5811547,11.54905675,9.829587262,4.834719905,6.375050115,3.630401404,16.93851599,8.779871647,8.625704958,11.2486422,11.3903495,8.865829395,9.809868054,11.630567,4.702682122,2.609758219,7.048586656,6.341390988,15.14800545,6.246376014,9.084601455,8.769315045,2.640246728,7.458007548,6.334622474,4.111554245,8.974785075,3.005345853,14.11359312,8.950104112,11.79657699,7.702086455,11.3256897,11.93195906,2.298434955,15.19485184,7.199635575,5.371052871,7.014694913,3.635765304,7.808793158,6.010305862,7.217269556,6.58739327,4.941836335,9.544319824,17.28948096,10.5132551,10.8856203,2.389833515,8.766796283,3.231169822,11.80666627,15.31563475,7.36642136,7.758702253,12.83491067,3.586136518,7.824865947,7.269877085,5.39062662,9.757658599,2.298434955
209,425,31,55,7512,3,3.11E+11,Block Group 3,G5030,S,2719588,13954,41.2733139,-96.1933194,0.081014455,0.00029375,15000US310550075123,1.311703022,8.916586048,15.17665229,12.86458484,4.53570312,12.44828664,7.389853771,14.83992541,8.969157227,5.480309298,7.741541128,4.028968596,12.76038166,16.56928832,10.84800568,2.62910691,2.066040053,10.42334691,7.423098002,11.72882411,10.98458814,7.329891876,3.854123493,5.873218799,17.18683463,12.7682859,11.03633858,10.31126167,13.10221909,3.927869344,5.827244065,10.97607104,7.353327277,2.687862208,2.647873789,4.631388916,14.8090334,1.631241008,10.63017864,5.703342319,6.16632498,7.863828846,8.104196587,3.859651712,4.652699717,2.113891184,12.8788686,8.218091739,13.72962914,6.287602354,13.70074175,10.81046063,4.196062169,14.84183226,2.693584326,9.348441767,8.80848621,1.407184384,6.007310019,6.451812028,2.814230428,8.236201922,7.327941656,5.6667501,16.89527158,11.27138233,9.62315492,4.103633692,11.06768241,7.201903266,11.21839283,15.61255283,2.785476197,9.011478603,9.197370503,1.473874384,5.874683649,10.62882527,6.472500584,12.09426893,1.311703022
210,426,31,55,7513,3,3.11E+11,Block Group 3,G5030,S,2582701,21119,41.2565228,-96.1795145,0.067953493,0.000279748,15000US310550075133,2.397322319,8.085016578,13.97729236,11.8497954,3.330107324,11.99566442,6.984805358,13.57024446,8.588041614,4.332845803,7.566757161,3.958816001,12.47938027,15.3810299,10.02775522,1.489578405,1.327897676,9.983561538,6.157662126,10.56070493,10.00281509,6.841608596,2.548280537,5.48392965,15.97405813,12.49476858,10.33466413,9.020363718,12.18811391,3.54058535,4.63186734,9.707843042,6.904521145,2.912288007,1.574438393,3.411334175,13.54162339,0.825364954,9.739399863,4.347984387,6.086693463,6.845104448,7.374721627,3.18913325,3.578043923,2.494384376,11.54435132,6.989218656,12.85209812,5.023378237,12.92626692,9.497216162,4.122957906,13.5726957,1.709776481,9.171696239,8.045389071,2.390254849,4.702635783,5.534064641,1.747211094,7.469866345,6.811051807,4.436718512,15.6108014,10.20764337,8.308902304,4.008851684,10.33779525,7.147416701,9.954844346,14.41744492,1.874544962,8.115939429,7.952847078,2.465565253,4.557203019,10.20156649,5.705470429,11.34490212,0.825364954
211,427,31,55,7517,3,3.11E+11,Block Group 3,G5030,S,1072926,0,41.1936352,-96.2068663,0.051420483,0.000115164,15000US310550075173,6.827951007,10.32283487,13.89012546,12.9840357,5.299602549,15.00768052,10.43008509,12.92479273,11.95182894,6.133538825,11.36441523,8.17246693,15.85510756,15.29549246,12.10366429,3.084689926,5.509631293,13.13150252,6.569781354,10.96046912,11.45011098,10.13459663,4.422160293,9.117270114,15.68037691,15.88532555,12.77111252,8.59564478,13.74209637,2.567139662,1.385960308,9.423063925,10.27175462,7.402055882,2.995014057,5.257393187,12.91978166,3.941265057,11.58499608,3.270043504,10.11259906,8.562076642,10.01646071,6.771902679,1.066325957,7.046827801,10.24506271,7.496315106,14.50998608,5.817735732,14.95923349,8.737057284,8.317483194,12.93232831,2.885814218,12.87892904,10.5071238,6.873315598,5.245150768,7.903414778,2.821702081,9.991709183,10.04674326,1.628262103,14.70404921,11.24566222,7.713148041,8.19435878,12.68694117,11.14054973,9.684275289,14.33501823,2.766063409,10.12534929,4.202388205,6.947266027,5.017934426,13.36504878,8.495014099,13.55917512,1.066325957
212,428,31,55,7469,1,3.11E+11,Block Group 1,G5030,S,1247313,4314,41.2965641,-96.1710015,0.050397178,0.000134556,15000US310550074691,0.787145245,8.231137473,15.14615966,12.41979299,4.917505577,11.13337646,6.148542687,15.04482153,7.640391825,5.625628048,6.221836628,2.667916669,11.25224422,16.49204393,10.08533756,4.285739794,2.414679346,9.128730087,7.773109222,11.66257137,10.51136253,6.199570819,4.601363447,4.705104166,17.17641341,11.25251168,10.08167722,10.66879714,12.45797596,5.904243758,7.413461415,11.23266774,6.16977784,1.295174305,4.356758524,5.038756895,15.00576105,3.424106727,9.994816302,6.852224839,4.613308502,7.570929315,7.285545025,3.385251693,6.374928861,0.844523762,13.41151737,8.419525045,13.01001469,6.689926823,12.80997121,11.25698285,2.811895644,15.04465916,4.462107279,7.788881683,8.014161928,0.60537691,6.571275247,6.048496847,4.530508591,7.470319695,6.236348192,7.200575475,17.13870582,10.96248813,10.09892588,2.761478058,10.15514327,5.580976178,11.45336707,15.5648125,4.59653183,8.434330743,10.68361347,0.561221332,6.500325093,9.314831088,5.80831428,11.19066975,0.561221332
213,429,31,55,7515,2,3.11E+11,Block Group 2,G5030,S,2608808,2389,41.2279091,-96.205888,0.067888204,0.000280418,15000US310550075152,4.501958391,9.595512861,14.43191827,12.88882175,4.410535544,13.92512311,9.048581023,13.73085456,10.63747028,5.429299042,9.786545553,6.299517658,14.56580529,15.85393829,11.49910405,1.140244745,3.58357798,11.95397504,6.629121755,11.20339567,11.16362074,8.833754402,3.41075041,7.606123363,16.34674426,14.58730162,11.98371094,9.191777347,13.43927487,1.439182782,2.958742621,9.974466414,8.931807364,5.315984642,0.972499674,4.426172114,13.71408322,1.655617944,11.09262025,3.753632907,8.380490565,8.050918131,9.067113012,5.214681107,1.62949072,4.88458762,11.32638596,7.562696551,14.16250614,5.611016583,14.41711954,9.509125238,6.458639633,13.73598672,0.756459332,11.36897054,9.665323251,4.565198336,5.110714385,7.025478996,0.861416598,9.105614393,8.776029502,2.917682164,15.66124464,11.16712733,8.363116476,6.339929532,11.94550743,9.437761682,10.23599225,14.88034186,0.552660921,9.513244641,6.319545922,4.637507362,4.898946178,12.18101008,7.422686596,12.90267252,0.552660921
214,430,31,55,1800,3,3.11E+11,Block Group 3,G5030,S,413399,1398,41.2539069,-95.9352212,0.031152196,4.46E-05,15000US310550018003,13.17691997,4.603594003,6.548637359,3.004230014,9.756228297,3.520341923,6.602610617,7.987422775,5.530967066,8.748876805,7.222594535,9.942542636,5.147750538,7.059894518,2.670530971,13.10360055,11.46267407,4.32616826,8.278082147,5.384194019,3.439932553,6.436014372,10.75602924,7.903293461,7.920033505,5.219439706,2.523923533,7.791415965,1.666971677,15.60582273,13.507026,7.246416172,6.512208608,11.29239987,13.27792741,9.744044554,7.916278147,13.36180464,3.123031429,11.4962366,8.495913376,6.166885801,5.360052883,9.604128434,13.86249401,11.82527415,9.365077514,7.454098954,1.203593518,8.891579032,0.251662717,8.317234745,9.81638362,7.974180966,13.50580363,6.471586497,4.654518418,12.96836373,9.465266178,7.182937441,13.33554281,5.228515822,6.375398659,13.18626486,9.442826969,4.10123605,8.416060995,9.846476782,2.42970267,8.033154986,7.134108712,6.669003229,13.7074665,4.654182015,14.19026646,12.9826394,9.691646724,4.301622559,6.997677558,1.395959449,0.251662717
215,431,31,55,7470,4,3.11E+11,Block Group 4,G5030,S,375594,0,41.2936075,-96.1516161,0.036394707,4.04E-05,15000US310550074704,1.704046435,7.224338765,14.2412572,11.43568498,4.285266597,10.13881845,5.133300339,14.20622281,6.642474304,4.867588588,5.271361716,1.648464405,10.30896136,15.57245967,9.067190031,4.394948598,2.086904825,8.127652876,7.041576902,10.76087014,9.527545951,5.175441971,4.158845005,3.680323072,16.27175488,10.31194028,9.055565256,9.905070573,11.44749591,6.35680563,7.349569145,10.42950666,5.148948339,0.293350811,4.501054212,4.411471817,14.16479296,3.702501947,8.989354878,6.518155664,3.667898,6.64000409,6.26787134,2.507964395,6.448963401,0.472915274,12.69432707,7.624343756,11.99225987,6.001695372,11.78421562,10.52126766,1.797612738,14.20542499,4.649463247,6.858995665,6.996853226,1.490976175,5.954464028,5.108815728,4.670668695,6.457004475,5.210843917,7.102291118,16.30558207,10.00740965,9.384881668,1.740682316,9.129540447,4.672678561,10.64153478,14.65451071,4.815819781,7.441489608,10.49423244,1.483460485,5.913009566,8.31751184,4.817605988,10.16498219,0.293350811
216,432,31,55,7470,2,3.11E+11,Block Group 2,G5030,S,882445,0,41.2969703,-96.154622,0.05486486,9.49E-05,15000US310550074702,1.592172878,7.461137807,14.51090735,11.68455407,4.55867109,10.28325405,5.303351607,14.48305704,6.790361844,5.147162974,5.378875571,1.830591247,10.41285144,15.83947047,9.291822053,4.548616966,2.309009491,8.278882887,7.320953541,11.03145036,9.776990611,5.364671665,4.41183645,3.873194954,16.54126728,10.41403018,9.257890758,10.18473129,11.67993608,6.431292317,7.547283247,10.70838203,5.329340284,0.565930683,4.647288243,4.684632555,14.44146423,3.812027104,9.226515058,6.760440724,3.770704982,6.906604173,6.494280438,2.785347909,6.616971469,0.586469512,12.97371909,7.903646231,12.21677742,6.279512652,11.99021669,10.80086382,1.969370217,14.48221543,4.786394651,6.953241948,7.223356137,1.385054476,6.228048191,5.374436247,4.818606361,6.688360383,5.406062035,7.306137034,16.5826728,10.2670171,9.6640678,1.92552064,9.337022522,4.752003744,10.92006895,14.92324646,4.945893763,7.687226884,10.7175584,1.364291319,6.184261581,8.464740231,5.066209704,10.37171444,0.565930683
217,435,31,55,7469,2,3.11E+11,Block Group 2,G5030,S,1323944,509,41.3010391,-96.1647669,0.067560399,0.000142394,15000US310550074692,1.224896882,8.056601965,15.09326307,12.28096268,5.031449188,10.80287568,5.85587705,15.04531811,7.317554937,5.673534608,5.860494512,2.405139098,10.88000124,16.42571719,9.882846804,4.657040918,2.631726305,8.808029865,7.839995291,11.61223997,10.37332742,5.933994899,4.798629766,4.447427286,17.12382731,10.87866819,9.835184776,10.71853333,12.27395383,6.340762651,7.749750747,11.25712061,5.891263175,1.146922534,4.7365984,5.15561116,15.00450499,3.827315104,9.821979984,7.099728617,4.254208216,7.493448126,7.086493559,3.348973277,6.744966654,0.901082302,13.4905133,8.447771586,12.80749286,6.779583736,12.56963137,11.32410239,2.53585169,15.04468828,4.851930016,7.412480192,7.815481419,1.051483162,6.697643142,5.962406545,4.910183345,7.282373638,5.980030759,7.526580076,17.143506,10.85996016,10.17801832,2.501088409,9.918007163,5.198421801,11.4720081,15.50707063,4.99353821,8.283755893,10.98686167,1.003516503,6.640853871,8.989152493,5.662560562,10.95194452,0.901082302
218,436,31,55,7461,3,3.11E+11,Block Group 3,G5030,S,481196,0,41.2001582,-96.1607609,0.031886916,5.17E-05,15000US310550074613,6.393939193,7.95938902,11.63699211,10.55539507,3.192161553,12.73485731,8.389543883,10.8085377,9.835545261,3.85655333,9.457993325,6.705817209,13.68033627,13.05414309,9.699045469,2.78636993,4.383977686,10.92021866,4.137722008,8.587528312,9.013274851,8.045236622,2.554477162,7.219646674,13.4929966,13.71534455,10.40645268,6.340106974,11.30486951,4.142465574,1.276253931,7.152755464,8.205659771,6.311038424,2.841384056,3.116930079,10.79633747,3.798198679,9.164093099,0.852473282,8.390806869,6.161701573,7.7372805,5.054013538,1.794935231,6.13083018,8.317104869,5.069853469,12.07333919,3.395843791,12.53685743,6.579379737,6.824045236,10.81462539,2.924062637,10.88694601,8.178793307,6.362003441,2.821661269,5.637989589,2.721995757,7.686710803,7.939708118,0.940357235,12.6923496,8.81573533,5.476844839,6.702593669,10.31024446,9.357502891,7.415906394,12.08489839,2.979544615,7.733606045,4.025561089,6.436269097,2.596505481,11.15472596,6.310834691,11.15904752,0.852473282
